big_orange,0.0,5.5435504,0,0,0,0
big_orange,0.0,-5.4564496,0,0,0,0
blue,-19.087235277818397,-5.58712873185376,0,0,0,0
yellow,-19.186416777818398,5.41242466814624,0,0,0,0
blue,-13.082793522859559,-5.504818420314261,0,0,0,0
yellow,-13.13648892285956,5.49505067968574,0,0,0,0
blue,-7.0881335864032,-5.466161875344,0,0,0,0
yellow,-7.1069072864031995,5.5338216246559995,0,0,0,0
blue,-1.099115846147,-5.459765352014951,0,0,0,0
yellow,-1.0936818461470001,5.54023354798505,0,0,0,0
blue,4.88852722498412,-5.4740271694751,0,0,0,0
yellow,4.90735702498412,5.5259563305249,0,0,0,0
blue,10.87914473705165,-5.49634225399969,0,0,0,0
yellow,10.90050123705165,5.50363684600031,0,0,0,0
blue,16.877019086204818,-5.51915424241186,0,0,0,0
yellow,16.890173986204818,5.480838057588141,0,0,0,0
blue,22.88090554195288,-5.5248842,0,0,0,0
yellow,22.88325734195288,5.4751158,0,0,0,0
blue,28.8873057567593,-5.5225401977429405,0,0,0,0
yellow,28.8809147567593,5.47745760225706,0,0,0,0
blue,34.89445484199995,-5.51172214588533,0,0,0,0
yellow,34.881370341999954,5.4882701541146695,0,0,0,0
blue,40.90059015657198,-5.494643253502329,0,0,0,0
yellow,40.88285595657198,5.505342446497671,0,0,0,0
blue,46.903954528520146,-5.4737033723555095,0,0,0,0
yellow,46.883610028520145,5.52627792764449,0,0,0,0
blue,52.87682484072595,-5.457108785503601,0,0,0,0
yellow,52.90785034072595,5.542847214496399,0,0,0,0
blue,58.435891262996414,-5.690572094085731,0,0,0,0
yellow,59.315967162996415,5.27416520591427,0,0,0,0
blue,63.217272080130314,-6.4518632275283805,0,0,0,0
yellow,66.32830638013031,4.09903537247162,0,0,0,0
blue,66.6770232241649,-8.197039730169239,0,0,0,0
yellow,73.53551772416489,0.40302206983075983,0,0,0,0
blue,68.6073157428147,-10.601506243318,0,0,0,0
yellow,78.8576734428147,-6.610244243317999,0,0,0,0
blue,68.65663327129224,-13.24740188901068,0,0,0,0
yellow,79.40040147129224,-15.60779178901068,0,0,0,0
blue,67.21062781962077,-16.31921633521096,0,0,0,0
yellow,75.75060871962077,-23.25237773521096,0,0,0,0
blue,63.648531990523296,-19.5924364822597,0,0,0,0
yellow,70.4788136905233,-28.2149217822597,0,0,0,0
blue,59.01459170254899,-23.04971519468542,0,0,0,0
yellow,65.54281340254899,-31.903093794685418,0,0,0,0
blue,53.915966105874546,-27.094967717026,0,0,0,0
yellow,61.20876040587455,-35.329963717026,0,0,0,0
blue,48.935669794912,-32.9641579724652,0,0,0,0
yellow,58.439141794912004,-38.503474172465204,0,0,0,0
blue,46.341152106602074,-40.66441842255555,0,0,0,0
yellow,57.249323006602076,-42.08279692255555,0,0,0,0
blue,46.8695243317554,-48.772249282854006,0,0,0,0
yellow,57.478101431755405,-45.863970282854005,0,0,0,0
blue,50.6297543193958,-56.09162875716795,0,0,0,0
yellow,59.1605755193958,-49.14720005716795,0,0,0,0
blue,56.91117531336796,-61.26140983967734,0,0,0,0
yellow,62.18791491336796,-51.60967323967734,0,0,0,0
blue,64.23751862563599,-63.727517112806986,0,0,0,0
yellow,66.02867722563599,-52.87432641280699,0,0,0,0
blue,70.74787114666597,-64.32266309884623,0,0,0,0
yellow,71.43779334666597,-53.34431989884624,0,0,0,0
blue,75.98149208829908,-64.91616641472388,0,0,0,0
yellow,78.21711778829908,-54.14574521472388,0,0,0,0
blue,79.73002205558484,-66.34358630554864,0,0,0,0
yellow,85.68259175558484,-57.093347505548635,0,0,0,0
blue,81.31483658328577,-68.1946677209184,0,0,0,0
yellow,91.51695818328577,-64.0816742209184,0,0,0,0
blue,81.5636266649056,-70.65011189336992,0,0,0,0
yellow,92.2220326649056,-73.37010609336991,0,0,0,0
blue,80.18571447562556,-72.60866124754597,0,0,0,0
yellow,87.06314987562557,-81.19358264754597,0,0,0,0
blue,77.32450960290224,-73.8383594764615,0,0,0,0
yellow,78.95018310290224,-84.71756847646151,0,0,0,0
blue,73.3567685052596,-73.5390303650889,0,0,0,0
yellow,70.9743225052596,-84.2779288650889,0,0,0,0
blue,69.00739221187324,-72.0169504766736,0,0,0,0
yellow,64.16198571187324,-81.8922752766736,0,0,0,0
blue,64.46727696006369,-69.40817395122599,0,0,0,0
yellow,58.34984256006368,-78.550218951226,0,0,0,0
blue,59.69851275204782,-65.97815407828725,0,0,0,0
yellow,53.29889535204782,-74.92493587828726,0,0,0,0
blue,54.734130643166104,-62.43890463142094,0,0,0,0
yellow,48.4494896431661,-71.46682133142093,0,0,0,0
blue,49.76380642621445,-59.02862137510855,0,0,0,0
yellow,43.52662492621445,-68.08939287510856,0,0,0,0
blue,44.82827657138656,-55.66342549059542,0,0,0,0
yellow,38.569751771386564,-64.70946689059542,0,0,0,0
blue,39.92923992332824,-52.26330274568408,0,0,0,0
yellow,33.63290372332824,-61.283067345684074,0,0,0,0
blue,35.03867082394518,-48.82443157934698,0,0,0,0
yellow,28.723982223945182,-57.83135697934698,0,0,0,0
blue,30.140411481327558,-45.36654555087758,0,0,0,0
yellow,23.82672168132756,-54.374171650877585,0,0,0,0
blue,25.218416837853702,-41.909051390245,0,0,0,0
yellow,18.9250187378537,-50.930866390245,0,0,0,0
blue,20.25620347000348,-38.4722860987154,0,0,0,0
yellow,14.002380070003479,-47.5215790987154,0,0,0,0
blue,15.2323666186955,-35.06625154660325,0,0,0,0
yellow,9.0549932186955,-44.16790344660325,0,0,0,0
blue,9.95222782698619,-31.64732479929604,0,0,0,0
yellow,4.2427735269861895,-41.04956599929604,0,0,0,0
blue,4.18950944636169,-28.50794211259361,0,0,0,0
yellow,-0.46109585363831007,-38.47648641259361,0,0,0,0
blue,-2.22389863656917,-26.09830313161949,0,0,0,0
yellow,-5.18609193656917,-36.69195323161949,0,0,0,0
blue,-9.0351655141978,-24.81472670745848,0,0,0,0
yellow,-10.1858260141978,-35.75437850745848,0,0,0,0
blue,-15.967339289751902,-24.6572521823596,0,0,0,0
yellow,-15.311086989751901,-35.637658982359596,0,0,0,0
blue,-22.823816653853598,-25.6422589835022,0,0,0,0
yellow,-20.3322770538536,-36.356372283502196,0,0,0,0
blue,-29.37349091087094,-27.76686420979862,0,0,0,0
yellow,-25.13129471087094,-37.91594160979862,0,0,0,0
blue,-35.478401296961,-30.940988265617996,0,0,0,0
yellow,-29.632586596961,-40.259059665618,0,0,0,0
blue,-41.106359669290114,-35.164849655912015,0,0,0,0
yellow,-33.64905596929011,-43.25117295591201,0,0,0,0
blue,-45.95474612710832,-41.39059729797888,0,0,0,0
yellow,-36.16002822710833,-46.39694369797888,0,0,0,0
blue,-47.93221013562944,-49.7691184395008,0,0,0,0
yellow,-36.933637935629434,-49.591864439500796,0,0,0,0
blue,-45.02866118917356,-58.443908198441,0,0,0,0
yellow,-36.12971178917356,-51.977943198441004,0,0,0,0
blue,-38.62588622338816,-63.90875752932704,0,0,0,0
yellow,-33.39795142338816,-54.23049882932704,0,0,0,0
blue,-31.92079448669724,-66.4958091606045,0,0,0,0
yellow,-28.93244208669724,-55.909509260604494,0,0,0,0
blue,-26.15283335751824,-68.03557084235456,0,0,0,0
yellow,-23.09254315751824,-57.46984204235456,0,0,0,0
blue,-21.725994483309602,-69.76184275701472,0,0,0,0
yellow,-16.4049314833096,-60.13447115701472,0,0,0,0
blue,-19.05140489832275,-71.98898164026551,0,0,0,0
yellow,-10.018331398322749,-65.71175464026551,0,0,0,0
blue,-18.40099333172299,-74.41564448400786,0,0,0,0
yellow,-7.401553231722989,-74.52667298400786,0,0,0,0
blue,-19.130112988133,-77.02956002703375,0,0,0,0
yellow,-10.010122988132999,-83.17982722703375,0,0,0,0
blue,-21.66337700139335,-79.1911878556717,0,0,0,0
yellow,-16.44150870139335,-88.8727212556717,0,0,0,0
blue,-25.3047683824318,-80.28945289181326,0,0,0,0
yellow,-24.235931382431797,-91.23740199181326,0,0,0,0
blue,-29.4912663129651,-79.97458543885551,0,0,0,0
yellow,-31.9532874129651,-90.69552093885551,0,0,0,0
blue,-34.02277582627155,-78.29532110700997,0,0,0,0
yellow,-38.664407326271544,-88.26804650700997,0,0,0,0
blue,-38.74914892494332,-75.79131295198442,0,0,0,0
yellow,-44.51046052494332,-85.16186755198443,0,0,0,0
blue,-43.484680036885436,-72.69855970538593,0,0,0,0
yellow,-49.81035543688544,-81.69777190538592,0,0,0,0
blue,-48.2967288994185,-69.16617159491031,0,0,0,0
yellow,-54.6893458994185,-78.1179561949103,0,0,0,0
blue,-53.2763505841013,-65.65294118354821,0,0,0,0
yellow,-59.5296283841013,-74.7026103835482,0,0,0,0
blue,-58.25957911066407,-62.276730248808995,0,0,0,0
yellow,-64.48133421066407,-71.34810024880899,0,0,0,0
blue,-63.158988965278944,-58.92111742348848,0,0,0,0
yellow,-69.45844036527895,-67.93870622348848,0,0,0,0
blue,-67.9983009745347,-55.46413791360747,0,0,0,0
yellow,-74.3603379745347,-64.43768161360747,0,0,0,0
blue,-72.6768617124855,-52.10494217661917,0,0,0,0
yellow,-79.4966186124855,-60.73575447661917,0,0,0,0
blue,-75.4356972360094,-49.2251488035886,0,0,0,0
yellow,-84.8513089360094,-54.9125261035886,0,0,0,0
blue,-76.33279559094109,-46.18512400481488,0,0,0,0
yellow,-87.3256840909411,-46.58060480481488,0,0,0,0
blue,-75.62185060647481,-43.563872926011406,0,0,0,0
yellow,-85.10064300647481,-37.982431126011406,0,0,0,0
blue,-72.75028803546881,-40.20295931987571,0,0,0,0
yellow,-80.14417673546882,-32.058611019875705,0,0,0,0
blue,-68.547037875526,-36.9079738624171,0,0,0,0
yellow,-74.95488987552599,-27.9670880624171,0,0,0,0
blue,-63.62438892043555,-33.384769549824,0,0,0,0
yellow,-70.14479622043555,-24.525633549824,0,0,0,0
blue,-58.7977647671116,-29.794193735955197,0,0,0,0
yellow,-65.3306834671116,-20.9442801359552,0,0,0,0
blue,-53.976601163894,-26.2347327411548,0,0,0,0
yellow,-60.487528663894004,-17.3686282411548,0,0,0,0
blue,-49.14116354051761,-22.69397099785812,0,0,0,0
yellow,-55.63952024051761,-13.81864739785812,0,0,0,0
blue,-44.300306312144,-19.1621807852244,0,0,0,0
yellow,-50.796026312144,-10.2849277852244,0,0,0,0
blue,-39.45795908840644,-15.622000624909269,0,0,0,0
yellow,-45.966082688406445,-6.75383692490927,0,0,0,0
blue,-34.61697638842258,-12.04827572297572,0,0,0,0
yellow,-41.15378578842258,-3.2012353229757196,0,0,0,0
blue,-29.874776827828594,-8.52777162846705,0,0,0,0
yellow,-36.22494592782859,0.45417387153294975,0,0,0,0
blue,-25.90129667233565,-6.25744799164824,0,0,0,0
yellow,-29.69884317233565,4.06624560835176,0,0,0,0
blue,-21.744887154576247,-5.63549425169857,0,0,0,0
yellow,-22.222974654576248,5.35411184830143,0,0,0,0
blue,-15.9338228102392,-5.534291075587199,0,0,0,0
yellow,-16.0013551102392,5.465502124412801,0,0,0,0
blue,-9.93869135692304,-5.4812533374208,0,0,0,0
yellow,-9.96974105692304,5.5187026625792,0,0,0,0
blue,-3.9477669188672704,-5.46283945185857,0,0,0,0
yellow,-3.9520690188672702,5.537159448141431,0,0,0,0
blue,2.04184139173634,-5.468295361090591,0,0,0,0
yellow,2.0544715917363403,5.53169693890941,0,0,0,0
blue,8.033115539874201,-5.4867803105784,0,0,0,0
yellow,8.0528143398742,5.5132020894216,0,0,0,0
blue,14.02908092337876,-5.50825849466288,0,0,0,0
yellow,14.04596482337876,5.49172830533712,0,0,0,0
blue,20.03119460824096,-5.520708997927279,0,0,0,0
yellow,20.03808500824096,5.479288802072721,0,0,0,0
blue,26.03569883567552,-5.5233246000000005,0,0,0,0
yellow,26.033694635675523,5.4766753999999995,0,0,0,0
blue,32.04121495371195,-5.5172859964698,0,0,0,0
yellow,32.03198705371195,5.4827096035302,0,0,0,0
blue,38.04663570163944,-5.50372844829144,0,0,0,0
yellow,38.03185060163944,5.4962616517085605,0,0,0,0
blue,44.050860029851655,-5.48504281061018,0,0,0,0
yellow,44.03217982985166,5.51494178938982,0,0,0,0
blue,50.0527882723419,-5.46347633288258,0,0,0,0
yellow,50.031877272341895,5.536503867117419,0,0,0,0
blue,55.8661751776354,-5.52548998814996,0,0,0,0
yellow,56.2101616776354,5.46912991185004,0,0,0,0
blue,61.0973234681329,-6.0005466272784,0,0,0,0
yellow,62.9049941681329,4.8499061727215995,0,0,0,0
blue,65.18656131908217,-7.20902453470287,0,0,0,0
yellow,70.20204761908218,2.5810161652971297,0,0,0,0
blue,67.96436548678633,-9.48554331028236,0,0,0,0
yellow,76.72464778678633,-2.83291491028236,0,0,0,0
blue,68.78581114730198,-11.837725466357899,0,0,0,0
yellow,79.77746104730198,-11.409214966357899,0,0,0,0
blue,68.13815053226844,-14.886103593449441,0,0,0,0
yellow,77.91424983226844,-19.928710393449443,0,0,0,0
blue,65.5672615224093,-17.99552828525546,0,0,0,0
yellow,72.9825210224093,-26.12042418525546,0,0,0,0
blue,61.28765594212622,-21.39596721173146,0,0,0,0
yellow,67.84271654212623,-30.22949301173146,0,0,0,0
blue,56.3941879847316,-25.027248856966963,0,0,0,0
yellow,63.14168698473161,-33.71466825696696,0,0,0,0
blue,51.17562654939698,-29.860795850854057,0,0,0,0
yellow,59.51075664939698,-37.03893055085406,0,0,0,0
blue,47.18717570483432,-36.892843828792195,0,0,0,0
yellow,57.64733310483432,-40.296535328792196,0,0,0,0
blue,46.21853323254813,-44.94761637204521,0,0,0,0
yellow,57.18482153254813,-44.08708747204521,0,0,0,0
blue,48.4383757528076,-52.7938818337188,0,0,0,0
yellow,58.1856154528076,-47.6957129337188,0,0,0,0
blue,53.7093775686478,-59.11351474542556,0,0,0,0
yellow,60.6263040686478,-50.56038004542556,0,0,0,0
blue,60.78140911817783,-62.923640068846524,0,0,0,0
yellow,64.03844531817782,-52.41689326884652,0,0,0,0
blue,67.80121012446783,-64.13315073586679,0,0,0,0
yellow,68.67528992446783,-53.16793383586679,0,0,0,0
blue,73.67353374359618,-64.55479002298372,0,0,0,0
yellow,74.8478376435962,-53.61765062298372,0,0,0,0
blue,78.15656140175489,-65.5615922515931,0,0,0,0
yellow,82.14915660175488,-55.3117537515931,0,0,0,0
blue,80.82766027432409,-67.27054816263251,0,0,0,0
yellow,89.2399993743241,-60.183055662632505,0,0,0,0
blue,81.59822970635564,-69.51888430276055,0,0,0,0
yellow,92.57846050635564,-68.85969280276055,0,0,0,0
blue,81.10081367086744,-71.65476800329104,0,0,0,0
yellow,90.08293297086743,-78.00469180329104,0,0,0,0
blue,78.78824001791,-73.45777693445,0,0,0,0
yellow,82.99608651791,-83.62114443444999,0,0,0,0
blue,75.35550910750055,-73.8561021237734,0,0,0,0
yellow,74.62064750750056,-84.8315281237734,0,0,0,0
blue,71.0877461528429,-72.88135748500252,0,0,0,0
yellow,67.2605546528429,-83.19409728500253,0,0,0,0
blue,66.65319748932274,-70.76634749651826,0,0,0,0
yellow,61.003736089322736,-80.20475779651827,0,0,0,0
blue,62.002471045281794,-67.67515185867315,0,0,0,0
yellow,55.624139745281795,-76.63712135867316,0,0,0,0
blue,57.096918747298105,-64.09839386083529,0,0,0,0
yellow,50.7650426472981,-73.09324456083529,0,0,0,0
blue,52.122711986368,-60.637011461616005,0,0,0,0
yellow,45.872599986368,-69.688867461616,0,0,0,0
blue,47.164628857274906,-57.26211290295048,0,0,0,0
yellow,40.9259898572749,-66.32188010295047,0,0,0,0
blue,42.252790577181074,-53.88635225103224,0,0,0,0
yellow,35.97193467718107,-62.91690345103224,0,0,0,0
blue,37.3610463741975,-50.46313777437375,0,0,0,0
yellow,31.051580574197498,-59.47372287437375,0,0,0,0
blue,32.46968729814642,-47.0102716638666,0,0,0,0
yellow,26.15179219814642,-56.0149486638666,0,0,0,0
blue,27.56177682146115,-43.54847788089871,0,0,0,0
yellow,21.25554832146115,-52.56132898089871,0,0,0,0
blue,22.621445617478603,-40.09703090382768,0,0,0,0
yellow,16.3469466174786,-49.131999703827674,0,0,0,0
blue,17.62871431365476,-36.68172704122614,0,0,0,0
yellow,11.40602971365476,-45.75246014122614,0,0,0,0
blue,12.5064171523872,-33.26217882191728,0,0,0,0
yellow,6.5084691523872,-42.48305862191728,0,0,0,0
blue,6.99820848646023,-29.941598473795917,0,0,0,0
yellow,1.7641015864602303,-39.61652087379592,0,0,0,0
blue,0.90644078797922,-27.119644667063138,0,0,0,0
yellow,-2.92593941202078,-37.43045726706314,0,0,0,0
blue,-5.7702249883476,-25.278628961520802,0,0,0,0
yellow,-7.7808302883476,-36.0933163615208,0,0,0,0
blue,-12.67087090513988,-24.58779995703618,0,0,0,0
yellow,-12.87497370513988,-35.58590575703618,0,0,0,0
blue,-19.59386105637156,-25.02705104329304,0,0,0,0
yellow,-17.97013015637156,-35.90655044329304,0,0,0,0
blue,-26.313839729558858,-26.6267067367192,0,0,0,0
yellow,-22.881365629558857,-37.077454736719204,0,0,0,0
blue,-32.63952262559542,-29.315299684732814,0,0,0,0
yellow,-27.53635202559542,-39.05992138473281,0,0,0,0
blue,-38.464366265918244,-32.98985542014874,0,0,0,0
yellow,-31.85575986591824,-41.78339402014874,0,0,0,0
blue,-43.86350297748944,-38.08839315084528,0,0,0,0
yellow,-35.21097777748944,-44.880580750845276,0,0,0,0
blue,-47.4725636457898,-45.6259819854873,0,0,0,0
yellow,-36.765148245789796,-48.1461490854873,0,0,0,0
blue,-47.06351001444543,-54.62503284477107,0,0,0,0
yellow,-36.743577314445425,-50.81728054477107,0,0,0,0
blue,-41.88927884042406,-61.68603690649666,0,0,0,0
yellow,-34.87537414042406,-53.21224520649666,0,0,0,0
blue,-35.03191359891824,-65.56742444695281,0,0,0,0
yellow,-31.27830879891824,-55.227673046952816,0,0,0,0
blue,-28.70214158867335,-67.32561060064604,0,0,0,0
yellow,-26.03196308867335,-56.65461510064605,0,0,0,0
blue,-23.6779748572956,-68.824561164868,0,0,0,0
yellow,-19.624066757295598,-58.59881816486801,0,0,0,0
blue,-20.0536387129465,-70.94623502321201,0,0,0,0
yellow,-12.8515108129465,-62.63182782321201,0,0,0,0
blue,-18.54728376936472,-73.133634286664,0,0,0,0
yellow,-7.952803169364721,-70.174414286664,0,0,0,0
blue,-18.597209661803042,-75.8934045629682,0,0,0,0
yellow,-8.11582446180304,-79.2311510629682,0,0,0,0
blue,-20.23974846438306,-78.24405424139127,0,0,0,0
yellow,-13.11095976438306,-86.62142654139127,0,0,0,0
blue,-23.47336968449977,-79.9241318534765,0,0,0,0
yellow,-20.480125584499767,-90.5090501534765,0,0,0,0
blue,-27.4806057797175,-80.310940544315,0,0,0,0
yellow,-28.3580570797175,-91.275887944315,0,0,0,0
blue,-31.82234363457068,-79.23888044104035,0,0,0,0
yellow,-35.61797173457068,-89.56327914104035,0,0,0,0
blue,-36.5022827559828,-77.05336580171559,0,0,0,0
yellow,-41.8071779559828,-86.6896562017156,0,0,0,0
blue,-41.234767580581284,-74.23573907361568,0,0,0,0
yellow,-47.354911280581284,-83.37597127361568,0,0,0,0
blue,-45.987910556279644,-70.87550733539511,0,0,0,0
yellow,-52.40761945627964,-79.80788353539512,0,0,0,0
blue,-50.90401794570028,-67.29882248575998,0,0,0,0
yellow,-57.21195914570028,-76.31047458575999,0,0,0,0
blue,-55.89625141633901,-63.86963630885443,0,0,0,0
yellow,-62.12036711633901,-72.93938710885443,0,0,0,0
blue,-60.8477353937987,-60.517627359946765,0,0,0,0
yellow,-67.0954218937987,-69.57115755994677,0,0,0,0
blue,-65.69677578600295,-57.122900546957325,0,0,0,0
yellow,-72.04166598600294,-66.10857614695732,0,0,0,0
blue,-70.5679042596272,-53.62153511179064,0,0,0,0
yellow,-76.9400282596272,-62.58791891179064,0,0,0,0
blue,-74.44442606604403,-50.5667782428797,0,0,0,0
yellow,-82.45032946604404,-58.110352742879705,0,0,0,0
blue,-76.07468584335693,-47.58650810734821,0,0,0,0
yellow,-86.61704294335692,-50.72636680734821,0,0,0,0
blue,-76.24893481884658,-44.910002510303,0,0,0,0
yellow,-86.78957591884658,-41.764387510303,0,0,0,0
blue,-74.3208423487615,-41.8201939335763,0,0,0,0
yellow,-82.6047333487615,-34.5829881335763,0,0,0,0
blue,-70.6956795670077,-38.4767520070154,0,0,0,0
yellow,-77.38424056700771,-29.7438740070154,0,0,0,0
blue,-65.95429889425212,-35.085447969377164,0,0,0,0
yellow,-72.42002959425211,-26.18632806937716,0,0,0,0
blue,-61.07671152100152,-31.482900708306083,0,0,0,0
yellow,-67.62474642100152,-22.64416530830608,0,0,0,0
blue,-56.2726587010401,-27.92211194163131,0,0,0,0
yellow,-62.783877701040105,-19.05622084163131,0,0,0,0
blue,-51.446399206096515,-24.39194954945213,0,0,0,0
yellow,-57.94256030609651,-15.51501884945213,0,0,0,0
blue,-46.59579598004946,-20.8470901977735,0,0,0,0
yellow,-53.10319578004946,-11.978395197773501,0,0,0,0
blue,-41.74116371610674,-17.27425093744621,0,0,0,0
yellow,-48.25631191610674,-8.41124623744621,0,0,0,0
blue,-36.93651300330128,-13.76007555060816,0,0,0,0
yellow,-43.42616870330128,-4.878388450608159,0,0,0,0
blue,-32.083084334522674,-10.18104480067807,0,0,0,0
yellow,-38.652527434522675,-1.3582099006780703,0,0,0,0
blue,-27.626391041319998,-7.051055385380801,0,0,0,0
yellow,-33.08761604132,2.4975056146192,0,0,0,0
blue,-23.9871406116604,-5.8390223385212,0,0,0,0
yellow,-25.6192997116604,5.039215361478799,0,0,0,0
